,task,num_simulations,num_observation,algorithm,seed,C2ST,C2ST_Z,MMD,MMD_Z,MEDDIST,MEANERR,VARERR,C2ST_1K,C2ST_1K_Z,MMD_1K,MMD_1K_Z,MEDDIST_1K,NLTP,RT,KSD,KSD_1K,num_simulations_simulator,path,folder,num_bins,num_transforms,num_trials,ABSMEANERR,ABSVARERR,DISP
46,ddm,100000,120,LAN,1962297206,0.5772,0.6168,0.0025258064,0.006827712,2.7794766,0.13006827740056473,0.1002560092250314,0.5235,0.5585,0.0027747154,0.004769087,2.7797952,,48.98466796875,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/119,119,,,10,0.021509322739494352,0.010298338469528831,1.0474435289031983
46,ddm,100000,120,MNLE,4042014365,0.5515,0.59375,0.0012408495,0.007519126,2.79791,0.11890074689618871,0.04693619284223892,0.5215,0.571,0.0015348196,0.004511833,2.7847323,,25.85721638997396,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/119,119,5.0,5.0,10,0.009717170214408544,0.002990442090318585,1.0140595349820054
46,ddm,100000,120,MNLE*,4042014365,0.5656499862670898,0.59375,0.0012408495,0.007519126,2.79791,0.10154140220086758,0.05185168824985101,0.5215,0.571,0.0015348196,0.004511833,2.7847323,,25.85721638997396,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/119,119,5.0,5.0,10,0.011039344266027928,0.00618026916187798,1.0225389819764141
109,ddm,100000,121,LAN,2080919215,0.58105,0.61515,0.002835989,0.013142228,2.3973172,0.16845670699782012,0.0500153031836708,0.561,0.576,0.0018789768,0.014080524,2.3907554,,49.99583740234375,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/120,120,,,10,0.02024695369169166,0.003341342254912339,0.9745256661072847
109,ddm,100000,121,MNLE,138280890,0.5172,0.55675,0.0005582571,0.0003733635,2.4176145,0.02850996729871748,0.030298453443930406,0.4865,0.5345,-0.00058496,0.0010706186,2.4168801,,25.031693522135416,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/120,120,5.0,5.0,10,0.007712495107313921,0.005351436500558643,0.9697015465560697
109,ddm,100000,121,MNLE*,138280890,0.5526999831199646,0.55675,0.0005582571,0.0003733635,2.4176145,0.010749014835306181,0.04184910216240242,0.4865,0.5345,-0.00058496,0.0010706186,2.4168801,,25.031693522135416,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/120,120,5.0,5.0,10,0.004094639836603908,0.00655690339344932,1.0357200786598513
187,ddm,100000,122,LAN,756180375,0.5352,0.5382,0.0011299849,0.003620863,1.7659308,0.08785958329617188,0.09305399801321786,0.5315,0.53,0.0018788576,0.004923463,1.7535871,,49.639261881510414,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/121,121,,,10,0.011406184624886344,0.0011417001960826337,1.0929643392814483
187,ddm,100000,122,MNLE,3612207038,0.53175,0.54225,0.0005514622,0.0011501312,1.7635026,0.0549586273101417,0.06475172049885027,0.5035,0.529,0.00014412403,0.00021243095,1.7788227,,25.36562296549479,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/121,121,5.0,5.0,10,0.009630394095816869,0.005186646919200063,1.0271123476912192
187,ddm,100000,122,MNLE*,3612207038,0.5288500189781189,0.54225,0.0005514622,0.0011501312,1.7635026,0.05663134875654922,0.08354989524559131,0.5035,0.529,0.00014412403,0.00021243095,1.7788227,,25.36562296549479,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/121,121,5.0,5.0,10,0.015207736812329634,0.008850862127886612,1.0527178259541714
67,ddm,100000,123,LAN,1384882019,0.5269,0.532,0.001412034,0.002310872,1.2220037,0.06676835568499748,0.1097326643759518,0.5115,0.5255,0.0005977154,0.0008407831,1.2211657,,49.46314697265625,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/122,122,,,10,0.008921090956329168,0.0026785168923374424,1.0953839780002617
67,ddm,100000,123,MNLE,200076924,0.53415,0.5382,0.001570344,0.0018771887,1.2199917,0.06963671621348935,0.08290142503992498,0.5375,0.5175,0.0022543669,0.0040715933,1.2089338,,25.071976725260416,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/122,122,5.0,5.0,10,0.010975267784795212,0.006291496975984829,1.0255238548209802
67,ddm,100000,123,MNLE*,200076924,0.5222499966621399,0.5382,0.001570344,0.0018771887,1.2199917,0.05836734467751111,0.06049682225316698,0.5375,0.5175,0.0022543669,0.0040715933,1.2089338,,25.071976725260416,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/122,122,5.0,5.0,10,0.011244726252183333,0.00260787678066218,0.9976456182137348
146,ddm,100000,124,LAN,2449793777,0.56125,0.57905,0.0020420551,0.004703164,4.492957,0.0795415807539339,0.07695631343975012,0.541,0.5675,0.0018501282,0.0045974255,4.488041,,49.52121175130208,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/123,123,,,10,0.017243091051839646,0.0031490307595786905,1.0769563134397502
146,ddm,100000,124,MNLE,2282822673,0.5152,0.5561,0.0001155138,0.0010045767,4.515147,0.03291146416791377,0.048740542186669546,0.512,0.515,0.002106309,0.0007830858,4.5266333,,24.988370768229167,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/123,123,5.0,5.0,10,0.0033554150703486996,0.0014685241740872298,0.9693839269404563
146,ddm,100000,124,MNLE*,2282822673,0.5232499837875366,0.5561,0.0001155138,0.0010045767,4.515147,0.009545248996215913,0.033707481708357814,0.512,0.515,0.002106309,0.0007830858,4.5266333,,24.988370768229167,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/123,123,5.0,5.0,10,0.0014797843852649428,0.0013269443827066138,0.9662925182916421
166,ddm,100000,125,LAN,3575412675,0.56855,0.59775,0.001580596,0.008779526,5.1307096,0.12512385340027057,0.05575739222116177,0.5525,0.582,0.00076794624,0.005907178,5.1508837,,49.59182535807292,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/124,124,,,10,0.014106818148248622,0.005446790387037169,1.0298116613113282
166,ddm,100000,125,MNLE,4029478958,0.53605,0.5615,0.0013321638,0.002616644,5.1613607,0.08851042074034374,0.11690627544995248,0.538,0.515,0.0020823479,0.0020208359,5.1571875,,24.99580281575521,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/124,124,5.0,5.0,10,0.016474862978486965,0.0035232586167772842,1.1169062754499524
166,ddm,100000,125,MNLE*,4029478958,0.5292999744415283,0.5615,0.0013321638,0.002616644,5.1613607,0.024508045768467157,0.04167920141942412,0.538,0.515,0.0020823479,0.0020208359,5.1571875,,24.99580281575521,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/124,124,5.0,5.0,10,0.0060579437012768245,0.0039938845356438145,1.0247545653262256
95,ddm,100000,126,LAN,263334018,0.59535,0.63465,0.0024895668,0.018079042,7.9150376,0.1701458817572605,0.06771829849699537,0.5985,0.6345,0.00470829,0.019994378,7.9155436,,48.85926106770833,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/125,125,,,10,0.021167760520209022,0.009573068036227594,1.0336549640853503
95,ddm,100000,126,MNLE,912366008,0.55385,0.606,0.0011454821,0.005786419,7.9210715,0.08389334808330112,0.07002682297084302,0.5345,0.5775,0.00040960312,0.0033631325,7.92356,,25.296663411458333,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/125,125,5.0,5.0,10,0.011113194790776756,0.006397967403552025,1.0023475158657742
95,ddm,100000,126,MNLE*,912366008,0.5790500044822693,0.606,0.0011454821,0.005786419,7.9210715,0.0623429795771464,0.05895591981916487,0.5345,0.5775,0.00040960312,0.0033631325,7.92356,,25.296663411458333,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/125,125,5.0,5.0,10,0.019825428669632314,0.0016671925834976,1.0557840006726402
136,ddm,100000,127,LAN,818149133,0.5336,0.5496,0.0013874769,0.001842022,1.6700479,0.04503779462569625,0.0607469303117973,0.5045,0.517,0.00015366077,0.00020289421,1.6600989,,49.39008382161458,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/126,126,,,10,0.008814963806295373,0.0023039162972680336,1.0578397062077787
136,ddm,100000,127,MNLE,1793970210,0.5367,0.54485,0.0026310682,0.0034184456,1.6615288,0.10407655465279186,0.08153196041406811,0.518,0.5315,0.00076651573,0.0018970966,1.6692412,,25.099835205078126,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/126,126,5.0,5.0,10,0.019937765064633267,0.006634388931071483,1.0428632426973659
136,ddm,100000,127,MNLE*,1793970210,0.5281999707221985,0.54485,0.0026310682,0.0034184456,1.6615288,0.07219972157973345,0.06597575773905365,0.518,0.5315,0.00076651573,0.0018970966,1.6692412,,25.099835205078126,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/126,126,5.0,5.0,10,0.011103055407312101,0.004372004903097378,1.0144593951841434
35,ddm,100000,128,LAN,3132780756,0.56785,0.59605,0.005823016,0.006717801,2.4018278,0.11038349986473629,0.11278037955959508,0.562,0.5705,0.007037282,0.008220196,2.4081607,,48.91604410807292,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/127,127,,,10,0.03857490021711875,0.01190518203614827,1.0179747559646568
35,ddm,100000,128,MNLE,3954624771,0.53005,0.5609,0.0019536018,0.0042717457,2.4281483,0.10162654432246751,0.08511491943222661,0.532,0.56,0.00392735,0.004889369,2.4357095,,25.21369832356771,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/127,127,5.0,5.0,10,0.024085584816821465,0.0018882363528615082,0.9148850805677733
35,ddm,100000,128,MNLE*,3954624771,0.5333499908447266,0.5609,0.0019536018,0.0042717457,2.4281483,0.03907878910583553,0.04800292696340107,0.532,0.56,0.00392735,0.004889369,2.4357095,,25.21369832356771,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/127,127,5.0,5.0,10,0.010303692567966566,0.005622960063974835,1.010263161027864
39,ddm,100000,129,LAN,878590213,0.54155,0.5571,0.0018333197,0.0027287006,7.054449,0.06979315912760851,0.07425673992906484,0.528,0.5365,0.003972888,0.0043883324,6.9664106,,48.43862711588542,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/128,128,,,10,0.013697783232513472,0.003217816969941607,1.056862766111057
39,ddm,100000,129,MNLE,2333242541,0.52475,0.53205,0.0009829998,0.0008122921,7.109968,0.05332530850078211,0.05285908906822091,0.5175,0.5215,0.0010647774,0.0005970001,7.2559757,,25.44718221028646,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/128,128,5.0,5.0,10,0.013138040408535431,0.004592888994032005,1.0205102366583227
39,ddm,100000,129,MNLE*,2333242541,0.5163000226020813,0.53205,0.0009829998,0.0008122921,7.109968,0.019846281658405254,0.028385417904188345,0.5175,0.5215,0.0010647774,0.0005970001,7.2559757,,25.44718221028646,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/128,128,5.0,5.0,10,0.006041571033627499,0.001957069949230446,1.0283854179041885
186,ddm,100000,130,LAN,316237028,0.53535,0.55935,0.0015643835,0.003466487,5.0779676,0.09324138283291349,0.11847666568216486,0.5385,0.5495,0.0032459497,0.0049384832,5.0758405,,49.15885823567708,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/129,129,,,10,0.013993664244097481,0.0037740411425851213,1.118476665682165
186,ddm,100000,130,MNLE,3037395757,0.5347,0.53605,0.0020871162,0.0015391111,5.1360416,0.05059140330614675,0.0658589511263234,0.5105,0.5085,0.0022222996,0.0014406443,5.109903,,25.013181559244792,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/129,129,5.0,5.0,10,0.013344804570841362,0.003225872010795569,0.9746473780631997
186,ddm,100000,130,MNLE*,3037395757,0.518750011920929,0.53605,0.0020871162,0.0015391111,5.1360416,0.019570533036182638,0.0230696243431611,0.5105,0.5085,0.0022222996,0.0014406443,5.109903,,25.013181559244792,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/129,129,5.0,5.0,10,0.006544745013758041,0.001784386732366066,0.9858889606530779
24,ddm,100000,131,LAN,1041342917,0.5309,0.5518,0.0017716885,0.0029685497,0.8127801,0.07887340037689239,0.07949503247608222,0.535,0.5595,0.003383875,0.0029165745,0.81716496,,49.12265625,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/130,130,,,10,0.011839768327423339,0.0014396427445837266,1.0794950324760821
24,ddm,100000,131,MNLE,3241269586,0.5447,0.5452,0.0016876459,0.002219677,0.82048595,0.06519501388681176,0.10026499177110099,0.513,0.5275,0.00031793118,0.0019789934,0.8207182,,25.20890909830729,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/130,130,5.0,5.0,10,0.010736047675946575,0.004546422181500395,1.02561286235434
24,ddm,100000,131,MNLE*,3241269586,0.5414999723434448,0.5452,0.0016876459,0.002219677,0.82048595,0.04625074100862128,0.0712832446816627,0.513,0.5275,0.00031793118,0.0019789934,0.8207182,,25.20890909830729,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/130,130,5.0,5.0,10,0.00962429432524367,0.0036966756626745506,1.0185049859261928
174,ddm,100000,132,LAN,2651783550,0.53585,0.56895,0.0020338297,0.0023355484,2.6815224,0.05331328471883549,0.04334604685180801,0.512,0.505,0.00079774857,0.00073480606,2.6815114,,49.10035807291667,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/131,131,,,10,0.013553965296148121,0.001732749334907616,1.033006227327808
174,ddm,100000,132,MNLE,1967595458,0.52585,0.5353,0.00044715405,0.000857234,2.6895428,0.027506908801875014,0.07236679783601928,0.538,0.552,0.0007261038,0.001093626,2.6990771,,25.627126057942707,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/131,131,5.0,5.0,10,0.0040529549665137415,0.005708462389844475,0.9276332021639808
174,ddm,100000,132,MNLE*,1967595458,0.5197499990463257,0.5353,0.00044715405,0.000857234,2.6895428,0.030020718758919908,0.04033141683699444,0.538,0.552,0.0007261038,0.001093626,2.6990771,,25.627126057942707,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/131,131,5.0,5.0,10,0.005256855213599976,0.0028251357581392223,0.9711859814067167
84,ddm,100000,133,LAN,1167507263,0.56615,0.5919,0.005932212,0.009557724,3.5294933,0.14256951612135751,0.05172976272071392,0.563,0.58,0.007507682,0.011538744,3.5276856,,48.91206461588542,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/132,132,,,10,0.02389824022831019,0.003470228841945976,0.9922346325576776
84,ddm,100000,133,MNLE,2457604231,0.526,0.55415,0.001046896,0.0016710758,3.5495715,0.060310675998693025,0.043216371959212165,0.5395,0.544,0.0023794174,0.0026353598,3.5506597,,25.058711751302084,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/132,132,5.0,5.0,10,0.009248858610543559,0.0030238703530610827,1.0147161153819713
84,ddm,100000,133,MNLE*,2457604231,0.5267500281333923,0.55415,0.001046896,0.0016710758,3.5495715,0.034820735466813024,0.030181864357381512,0.5395,0.544,0.0023794174,0.0026353598,3.5506597,,25.058711751302084,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/132,132,5.0,5.0,10,0.00556854616686181,0.0007110004313124806,1.023841349292538
49,ddm,100000,134,LAN,2153356323,0.55855,0.59,0.0020473003,0.006313801,4.24341,0.11649864142996594,0.054746554686627494,0.5425,0.5645,0.0018841028,0.004692316,4.278505,,49.23460286458333,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/133,133,,,10,0.014895239534707463,0.009300888200266104,1.002147953586531
49,ddm,100000,134,MNLE,2499649722,0.53315,0.5438,0.0041412115,0.0020327568,4.2312937,0.06045831628816822,0.024164609600244795,0.5285,0.515,0.0071617365,0.0027375221,4.2463694,,25.630002848307292,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/133,133,5.0,5.0,10,0.02417578945003234,0.003821200215149591,0.9781618497642532
49,ddm,100000,134,MNLE*,2499649722,0.5288000106811523,0.5438,0.0041412115,0.0020327568,4.2312937,0.02925101944764682,0.04966313086270277,0.5285,0.515,0.0071617365,0.0027375221,4.2463694,,25.630002848307292,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/133,133,5.0,5.0,10,0.0027239293127939643,0.00884416776237374,0.9526011280823264
197,ddm,100000,135,LAN,3806626948,0.57145,0.6157,0.0024626255,0.008756161,3.1258733,0.14827675411569222,0.1433817402611292,0.528,0.584,0.0008147955,0.008493662,3.1310968,,48.76925455729167,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/134,134,,,10,0.028969663236890486,0.02235847667773751,1.0231294856520858
197,ddm,100000,135,MNLE,4247533733,0.5205,0.57495,0.0010464191,0.0016056299,3.137073,0.04108274019114355,0.08231764867824863,0.481,0.5425,0.00016212463,0.00056374073,3.1200738,,25.13688761393229,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/134,134,5.0,5.0,10,0.011211632180899336,0.014193587070992587,0.927622280046587
197,ddm,100000,135,MNLE*,4247533733,0.5784500241279602,0.57495,0.0010464191,0.0016056299,3.137073,0.0937958189470088,0.060314015885119296,0.481,0.5425,0.00016212463,0.00056374073,3.1200738,,25.13688761393229,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/134,134,5.0,5.0,10,0.00509393508537688,0.01766518591448528,0.9940158608146245
65,ddm,100000,136,LAN,1441874944,0.561,0.56975,0.0014183521,0.003370881,1.766977,0.05619458157476884,0.0642322852304613,0.5425,0.5525,0.0013867617,0.003805399,1.7802508,,49.269099934895834,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/135,135,,,10,0.008157063692630556,0.0015822284113876084,1.010461915967191
65,ddm,100000,136,MNLE,3827372542,0.55455,0.5599,0.00293231,0.007014394,1.7848761,0.13045537149994138,0.07042232311794867,0.547,0.5605,0.0023243427,0.009472966,1.7977548,,25.15794677734375,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/135,135,5.0,5.0,10,0.020252896432104595,0.008510679070793916,0.9342091479857584
65,ddm,100000,136,MNLE*,3827372542,0.5303999781608582,0.5599,0.00293231,0.007014394,1.7848761,0.08380220221122493,0.04574773465002896,0.547,0.5605,0.0023243427,0.009472966,1.7977548,,25.15794677734375,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/135,135,5.0,5.0,10,0.019198255282987603,0.005635180024917127,0.9629891344596536
142,ddm,100000,137,LAN,3982439391,0.56545,0.58875,0.005625367,0.0068747997,2.6313732,0.09001428664236072,0.09416447453847701,0.5635,0.55,0.005341649,0.0058033466,2.623953,,49.16041666666667,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/136,136,,,10,0.024167962617925864,0.005863108201228969,1.0604448132510353
142,ddm,100000,137,MNLE,1894965650,0.52065,0.56815,0.001912713,0.0011999607,2.6593704,0.04144104243539235,0.04825089893434821,0.545,0.547,0.006172061,0.002557993,2.6567454,,25.36868896484375,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/136,136,5.0,5.0,10,0.015220087391801626,0.004120475919335949,1.0353337537558855
142,ddm,100000,137,MNLE*,1894965650,0.5420500040054321,0.56815,0.001912713,0.0011999607,2.6593704,0.037882960955397706,0.06348599444498955,0.545,0.547,0.006172061,0.002557993,2.6567454,,25.36868896484375,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/136,136,5.0,5.0,10,0.006296571701375084,0.004328671340613258,1.0271261371557623
11,ddm,100000,138,LAN,3982530286,0.526,0.53885,0.0012581348,0.001801014,1.3296468,0.050531246847939665,0.10490683034114374,0.5165,0.533,0.0012499094,0.0019260645,1.3181257,,48.94532877604167,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/137,137,,,10,0.008550023272377374,0.0027177686590038577,1.1049068303411436
11,ddm,100000,138,MNLE,2676416726,0.52725,0.53745,0.0015357733,0.0015465021,1.3371809,0.05213043108072061,0.07550992492514022,0.548,0.5365,0.0054752827,0.0056203604,1.3435539,,25.71248779296875,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/137,137,5.0,5.0,10,0.012916901068482534,0.00257168991303412,1.0755099249251403
11,ddm,100000,138,MNLE*,2676416726,0.5249000191688538,0.53745,0.0015357733,0.0015465021,1.3371809,0.06409251644260239,0.03319044096419674,0.548,0.5365,0.0054752827,0.0056203604,1.3435539,,25.71248779296875,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/137,137,5.0,5.0,10,0.015115949481088298,0.0030048498332286844,1.0331904409641968
3,ddm,100000,139,LAN,743185337,0.54355,0.56705,0.0023366213,0.0044534206,7.765366,0.08769680058645651,0.04619785112732569,0.542,0.5475,0.0030522346,0.00460732,7.9198017,,49.21727701822917,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/138,138,,,10,0.014492666540248063,0.004095359773583191,1.0224383986526329
3,ddm,100000,139,MNLE,1415882427,0.52625,0.53425,0.000898242,0.0010082722,7.7517157,0.06591202278777089,0.039091681073618226,0.5425,0.5095,0.0020742416,0.0024887323,7.674868,,25.064322916666665,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/138,138,5.0,5.0,10,0.014752444524311351,0.0014726165780167561,0.9611428012855057
3,ddm,100000,139,MNLE*,1415882427,0.5192000269889832,0.53425,0.000898242,0.0010082722,7.7517157,0.036898917694033265,0.029164624498595325,0.5425,0.5095,0.0020742416,0.0024887323,7.674868,,25.064322916666665,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/138,138,5.0,5.0,10,0.006564959501636637,0.002288488748098913,0.9908436715497475
26,ddm,100000,140,LAN,1173988924,0.5612,0.5831,0.0044078827,0.0064303875,1.8665226,0.10374071558416571,0.037381651375874896,0.526,0.548,0.002022028,0.0027415752,1.8653109,,49.07816975911458,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-22/21-43-48/139,139,,,10,0.01693366806975395,0.000891518190901175,1.023234363944392
26,ddm,100000,140,MNLE,2478640783,0.52025,0.53565,0.0004608631,0.00071561337,1.8746392,0.06115081398302259,0.06241538788665712,0.492,0.5395,-0.00027441978,-0.00020575523,1.8643594,,25.045845540364585,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-29/00-40-46/139,139,5.0,5.0,10,0.009779386587003669,0.007028635006520673,0.9813212534444303
